,movieID,title,genres,imdb_link,tmdb_link,users_avg_ratings_to_movie
3710,5116,Designing Woman (1957),Comedy,https://www.imdb.com/title/tt0050306/,https://www.themoviedb.org/movie/33668/,3.5
3711,5120,Sleuth (1972),Comedy|Mystery|Thriller,https://www.imdb.com/title/tt0069281/,https://www.themoviedb.org/movie/993/,4.166666666666667
3712,5121,Stroszek (1977),Comedy|Drama,https://www.imdb.com/title/tt0075276/,https://www.themoviedb.org/movie/11698/,4.0
3713,5127,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller,https://www.imdb.com/title/tt0259288/,https://www.themoviedb.org/movie/10052/,3.5
3714,5128,Queen of the Damned (2002),Fantasy|Horror,https://www.imdb.com/title/tt0238546/,https://www.themoviedb.org/movie/11979/,2.3636363636363638
3715,5131,How to Kill Your Neighbor's Dog (2000),Comedy|Drama,https://www.imdb.com/title/tt0207524/,https://www.themoviedb.org/movie/13791/,3.25
3716,5134,Mean Machine (2001),Comedy|Drama,https://www.imdb.com/title/tt0291341/,https://www.themoviedb.org/movie/9991/,3.0
3717,5135,Monsoon Wedding (2001),Comedy|Romance,https://www.imdb.com/title/tt0265343/,https://www.themoviedb.org/movie/480/,3.8333333333333335
3718,5136,Wendigo (2001),Drama|Horror,https://www.imdb.com/title/tt0275067/,https://www.themoviedb.org/movie/44340/,2.5
3719,5137,Scratch (2001),Documentary,https://www.imdb.com/title/tt0143861/,https://www.themoviedb.org/movie/18984/,3.8333333333333335
3720,5139,"Bad News Bears, The (1976)",Comedy,https://www.imdb.com/title/tt0074174/,https://www.themoviedb.org/movie/23479/,3.2777777777777777
3721,5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,https://www.imdb.com/title/tt0216651/,https://www.themoviedb.org/movie/15999/,3.111111111111111
3722,5147,Wild Strawberries (Smultronstället) (1957),Drama,https://www.imdb.com/title/tt0050986/,https://www.themoviedb.org/movie/614/,3.75
3723,5151,40 Days and 40 Nights (2002),Comedy|Romance,https://www.imdb.com/title/tt0243736/,https://www.themoviedb.org/movie/2752/,3.0
3724,5152,We Were Soldiers (2002),Action|Drama|War,https://www.imdb.com/title/tt0277434/,https://www.themoviedb.org/movie/10590/,3.3333333333333335
3725,5155,"Big Bird Cage, The (1972)",Action,https://www.imdb.com/title/tt0068273/,https://www.themoviedb.org/movie/22910/,4.5
3726,5156,"Big Doll House, The (1971)",Action,https://www.imdb.com/title/tt0066830/,https://www.themoviedb.org/movie/42517/,2.5
3727,5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,https://www.imdb.com/title/tt0104254/,https://www.themoviedb.org/movie/13225/,3.142857142857143
3728,5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror,https://www.imdb.com/title/tt0080057/,https://www.themoviedb.org/movie/7219/,4.0
3729,5168,Royal Wedding (1951),Comedy|Musical|Romance,https://www.imdb.com/title/tt0043983/,https://www.themoviedb.org/movie/18646/,3.0
3730,5170,All About the Benjamins (2002),Action|Comedy|Crime,https://www.imdb.com/title/tt0278295/,https://www.themoviedb.org/movie/13950/,2.5
3731,5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0268695/,https://www.themoviedb.org/movie/2135/,2.8636363636363638
3732,5177,"Magnificent Ambersons, The (1942)",Drama|Romance,https://www.imdb.com/title/tt0035015/,https://www.themoviedb.org/movie/965/,3.5
3733,5178,Fun (1994),Crime|Drama,https://www.imdb.com/title/tt0109855/,https://www.themoviedb.org/movie/33135/,4.0
3734,5181,Hangar 18 (1980),Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0080836/,https://www.themoviedb.org/movie/54287/,4.5
3735,5187,Hopscotch (1980),Comedy,https://www.imdb.com/title/tt0080889/,https://www.themoviedb.org/movie/32030/,4.0
3736,5189,Humanoids from the Deep (1980),Horror|Sci-Fi,https://www.imdb.com/title/tt0080904/,https://www.themoviedb.org/movie/29343/,1.5
3737,5197,Little Darlings (1980),Drama,https://www.imdb.com/title/tt0081060/,https://www.themoviedb.org/movie/27458/,2.0
3738,5198,"Long Good Friday, The (1980)",Drama|Thriller,https://www.imdb.com/title/tt0081070/,https://www.themoviedb.org/movie/14807/,3.5
3739,5202,Mon oncle d'Amérique (1980),Drama,https://www.imdb.com/title/tt0081176/,https://www.themoviedb.org/movie/39543/,3.25
3740,5205,Motel Hell (1980),Comedy|Horror,https://www.imdb.com/title/tt0081184/,https://www.themoviedb.org/movie/30924/,2.75
3741,5209,Ffolkes (1979),Action|Adventure|Thriller,https://www.imdb.com/title/tt0081809/,https://www.themoviedb.org/movie/24549/,2.0
3742,5212,"Octagon, The (1980)",Action,https://www.imdb.com/title/tt0081259/,https://www.themoviedb.org/movie/24825/,3.0
3743,5213,"Oh, God! Book II (1980)",Comedy,https://www.imdb.com/title/tt0081268/,https://www.themoviedb.org/movie/38147/,1.5
3744,5214,"Oh, God! (1977)",Comedy|Fantasy,https://www.imdb.com/title/tt0076489/,https://www.themoviedb.org/movie/24032/,2.5
3745,5218,Ice Age (2002),Adventure|Animation|Children|Comedy,https://www.imdb.com/title/tt0268380/,https://www.themoviedb.org/movie/425/,3.6882352941176473
3746,5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0120804/,https://www.themoviedb.org/movie/1576/,3.0833333333333335
3747,5220,Showtime (2002),Action|Comedy,https://www.imdb.com/title/tt0284490/,https://www.themoviedb.org/movie/5851/,2.4
3748,5221,Harrison's Flowers (2000),Drama,https://www.imdb.com/title/tt0216799/,https://www.themoviedb.org/movie/25014/,3.0
3749,5222,Kissing Jessica Stein (2001),Comedy|Romance,https://www.imdb.com/title/tt0264761/,https://www.themoviedb.org/movie/15647/,3.375
3750,5224,Promises (2001),Documentary,https://www.imdb.com/title/tt0282864/,https://www.themoviedb.org/movie/38880/,4.25
3751,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,https://www.imdb.com/title/tt0245574/,https://www.themoviedb.org/movie/1391/,3.9523809523809526
3752,5226,All the Right Moves (1983),Drama|Romance,https://www.imdb.com/title/tt0085154/,https://www.themoviedb.org/movie/18172/,2.25
3753,5231,Road to Morocco (1942),Comedy,https://www.imdb.com/title/tt0035262/,https://www.themoviedb.org/movie/31805/,3.5
3754,5237,Taps (1981),Drama,https://www.imdb.com/title/tt0083169/,https://www.themoviedb.org/movie/10627/,4.0
3755,5238,Return of the Secaucus 7 (1980),Drama,https://www.imdb.com/title/tt0081420/,https://www.themoviedb.org/movie/42750/,3.5
3756,5239,Rude Boy (1980),Documentary|Drama,https://www.imdb.com/title/tt0081441/,https://www.themoviedb.org/movie/27930/,4.0
3757,5240,Running Scared (1980),Action|Drama,https://www.imdb.com/title/tt0081445/,https://www.themoviedb.org/movie/259557/,4.0
3758,5241,Seems Like Old Times (1980),Comedy|Romance,https://www.imdb.com/title/tt0081480/,https://www.themoviedb.org/movie/28124/,5.0
3759,5244,Shogun Assassin (1980),Action|Adventure,https://www.imdb.com/title/tt0081506/,https://www.themoviedb.org/movie/15119/,5.0
3760,5246,Smokey and the Bandit II (1980),Action|Comedy,https://www.imdb.com/title/tt0081529/,https://www.themoviedb.org/movie/12705/,2.125
3761,5247,Smokey and the Bandit (1977),Action|Comedy,https://www.imdb.com/title/tt0076729/,https://www.themoviedb.org/movie/11006/,2.7222222222222223
3762,5248,Smokey and the Bandit III (1983),Action|Comedy,https://www.imdb.com/title/tt0086325/,https://www.themoviedb.org/movie/15120/,1.375
3763,5250,Stir Crazy (1980),Comedy,https://www.imdb.com/title/tt0081562/,https://www.themoviedb.org/movie/21629/,4.0
3764,5254,Blade II (2002),Action|Horror|Thriller,https://www.imdb.com/title/tt0187738/,https://www.themoviedb.org/movie/36586/,3.2058823529411766
3765,5255,Sorority Boys (2002),Comedy,https://www.imdb.com/title/tt0279781/,https://www.themoviedb.org/movie/6020/,2.375
3766,5256,Stolen Summer (2002),Drama,https://www.imdb.com/title/tt0286162/,https://www.themoviedb.org/movie/39541/,2.75
3767,5258,George Washington (2000),Drama,https://www.imdb.com/title/tt0262432/,https://www.themoviedb.org/movie/18292/,2.0
3768,5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,https://www.imdb.com/title/tt0250305/,https://www.themoviedb.org/movie/15028/,2.25
3769,5265,Death to Smoochy (2002),Comedy|Crime|Drama,https://www.imdb.com/title/tt0266452/,https://www.themoviedb.org/movie/9275/,3.3181818181818183
3770,5266,Panic Room (2002),Thriller,https://www.imdb.com/title/tt0258000/,https://www.themoviedb.org/movie/4547/,3.0
3771,5267,"Rookie, The (2002)",Drama,https://www.imdb.com/title/tt0265662/,https://www.themoviedb.org/movie/14635/,3.2916666666666665
3772,5268,No Such Thing (2001),Drama|Fantasy|Romance,https://www.imdb.com/title/tt0248190/,https://www.themoviedb.org/movie/29135/,2.5
3773,5269,"Piano Teacher, The (La pianiste) (2001)",Drama,https://www.imdb.com/title/tt0254686/,https://www.themoviedb.org/movie/1791/,4.0
3774,5272,Time Out (L'emploi du temps) (2001),Drama,https://www.imdb.com/title/tt0279065/,https://www.themoviedb.org/movie/35651/,3.0
3775,5275,Boxcar Bertha (1972),Drama,https://www.imdb.com/title/tt0068309/,https://www.themoviedb.org/movie/22784/,1.5
3776,5278,Fraternity Vacation (1985),Comedy|Romance,https://www.imdb.com/title/tt0089167/,https://www.themoviedb.org/movie/24585/,1.0
3777,5279,Impromptu (1991),Comedy|Romance,https://www.imdb.com/title/tt0102103/,https://www.themoviedb.org/movie/17990/,4.25
3778,5282,High Crimes (2002),Thriller,https://www.imdb.com/title/tt0257756/,https://www.themoviedb.org/movie/11560/,3.25
3779,5283,National Lampoon's Van Wilder (2002),Comedy,https://www.imdb.com/title/tt0283111/,https://www.themoviedb.org/movie/11452/,2.909090909090909
3780,5284,Crush (2001),Comedy|Romance,https://www.imdb.com/title/tt0245407/,https://www.themoviedb.org/movie/18435/,2.5
3781,5285,Lucky Break (2001),Comedy|Crime,https://www.imdb.com/title/tt0246134/,https://www.themoviedb.org/movie/35944/,4.0
3782,5288,"Atomic Cafe, The (1982)",Documentary|War,https://www.imdb.com/title/tt0083590/,https://www.themoviedb.org/movie/26851/,4.5
3783,5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,https://www.imdb.com/title/tt0042876/,https://www.themoviedb.org/movie/548/,3.9444444444444446
3784,5292,Slap Shot (1977),Comedy,https://www.imdb.com/title/tt0076723/,https://www.themoviedb.org/movie/11590/,3.857142857142857
3785,5293,Changing Lanes (2002),Drama|Thriller,https://www.imdb.com/title/tt0264472/,https://www.themoviedb.org/movie/1537/,3.3333333333333335
3786,5294,Frailty (2001),Crime|Drama|Thriller,https://www.imdb.com/title/tt0264616/,https://www.themoviedb.org/movie/12149/,3.8636363636363638
3787,5296,"Sweetest Thing, The (2002)",Comedy|Romance,https://www.imdb.com/title/tt0253867/,https://www.themoviedb.org/movie/11812/,2.9
3788,5297,"Cat's Meow, The (2002)",Drama|Thriller,https://www.imdb.com/title/tt0266391/,https://www.themoviedb.org/movie/35080/,2.5
3789,5298,Human Nature (2001),Comedy|Romance,https://www.imdb.com/title/tt0219822/,https://www.themoviedb.org/movie/441/,3.5
3790,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,https://www.imdb.com/title/tt0259446/,https://www.themoviedb.org/movie/8346/,3.2666666666666666
3791,5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western,https://www.imdb.com/title/tt0050086/,https://www.themoviedb.org/movie/14168/,4.0
3792,5303,Joe Versus the Volcano (1990),Comedy|Romance,https://www.imdb.com/title/tt0099892/,https://www.themoviedb.org/movie/2565/,3.4285714285714284
3793,5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War,https://www.imdb.com/title/tt0038890/,https://www.themoviedb.org/movie/307/,4.0
3794,5307,Taking Care of Business (1990),Comedy,https://www.imdb.com/title/tt0103035/,https://www.themoviedb.org/movie/6393/,3.0
3795,5308,Three Men and a Baby (1987),Comedy,https://www.imdb.com/title/tt0094137/,https://www.themoviedb.org/movie/12154/,2.8157894736842106
3796,5309,Three Men and a Little Lady (1990),Comedy|Romance,https://www.imdb.com/title/tt0098966/,https://www.themoviedb.org/movie/11630/,2.5625
3797,5311,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0081738/,https://www.themoviedb.org/movie/21970/,3.0
3798,5312,Murder by Numbers (2002),Crime|Thriller,https://www.imdb.com/title/tt0264935/,https://www.themoviedb.org/movie/11892/,2.857142857142857
3799,5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,https://www.imdb.com/title/tt0277296/,https://www.themoviedb.org/movie/9334/,2.2954545454545454
3800,5316,Enigma (2001),Romance|Thriller,https://www.imdb.com/title/tt0157583/,https://www.themoviedb.org/movie/10491/,3.142857142857143
3801,5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,https://www.imdb.com/title/tt0247586/,https://www.themoviedb.org/movie/18079/,3.5
3802,5321,"Triumph of Love, The (2001)",Comedy,https://www.imdb.com/title/tt0253840/,https://www.themoviedb.org/movie/35337/,2.0
3803,5322,World Traveler (2001),Drama,https://www.imdb.com/title/tt0262911/,https://www.themoviedb.org/movie/59199/,4.0
3804,5323,Jason X (2002),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0211443/,https://www.themoviedb.org/movie/11470/,1.1875
3805,5324,Life or Something Like It (2002),Comedy|Romance,https://www.imdb.com/title/tt0282687/,https://www.themoviedb.org/movie/16643/,2.75
3806,5325,Dogtown and Z-Boyz (2001),Documentary,https://www.imdb.com/title/tt0275309/,https://www.themoviedb.org/movie/1282/,3.7857142857142856
3807,5328,Rain (2001),Drama|Romance,https://www.imdb.com/title/tt0287645/,https://www.themoviedb.org/movie/69324/,5.0
3808,5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,https://www.imdb.com/title/tt0235737/,https://www.themoviedb.org/movie/11468/,3.35
3809,5333,Bob le Flambeur (1955),Crime|Drama,https://www.imdb.com/title/tt0047892/,https://www.themoviedb.org/movie/26030/,3.3333333333333335
3810,5334,Cadillac Man (1990),Comedy|Crime,https://www.imdb.com/title/tt0099204/,https://www.themoviedb.org/movie/10164/,1.5
3811,5337,Delirious (1991),Comedy,https://www.imdb.com/title/tt0101701/,https://www.themoviedb.org/movie/28117/,2.8333333333333335
3812,5338,Full Moon in Blue Water (1988),Drama,https://www.imdb.com/title/tt0095186/,https://www.themoviedb.org/movie/40555/,2.0
3813,5339,Husbands and Wives (1992),Comedy|Drama,https://www.imdb.com/title/tt0104466/,https://www.themoviedb.org/movie/28384/,3.9166666666666665
3814,5341,Lenny (1974),Drama,https://www.imdb.com/title/tt0071746/,https://www.themoviedb.org/movie/27094/,3.75
3815,5345,Triumph of the Spirit (1989),Drama,https://www.imdb.com/title/tt0098513/,https://www.themoviedb.org/movie/56179/,3.0
3816,5346,Wild Orchid (1990),Drama|Romance,https://www.imdb.com/title/tt0100934/,https://www.themoviedb.org/movie/5203/,1.75
3817,5347,Deuces Wild (2002),Drama,https://www.imdb.com/title/tt0231448/,https://www.themoviedb.org/movie/13201/,2.5
3818,5348,Hollywood Ending (2002),Comedy|Drama,https://www.imdb.com/title/tt0278823/,https://www.themoviedb.org/movie/9689/,4.0
3819,5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,https://www.imdb.com/title/tt0145487/,https://www.themoviedb.org/movie/557/,3.540983606557377
3820,5353,Butterflies Are Free (1972),Comedy|Drama,https://www.imdb.com/title/tt0068326/,https://www.themoviedb.org/movie/55106/,3.0
3821,5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,https://www.imdb.com/title/tt0073043/,https://www.themoviedb.org/movie/39154/,0.5
3822,5357,Iron Will (1994),Adventure,https://www.imdb.com/title/tt0110157/,https://www.themoviedb.org/movie/24767/,3.5
3823,5358,Mountains of the Moon (1990),Adventure,https://www.imdb.com/title/tt0100196/,https://www.themoviedb.org/movie/33796/,3.0
3824,5361,White Fang (1991),Adventure,https://www.imdb.com/title/tt0103247/,https://www.themoviedb.org/movie/12227/,1.75
3825,5363,"New Guy, The (2002)",Comedy,https://www.imdb.com/title/tt0241760/,https://www.themoviedb.org/movie/10985/,2.5
3826,5364,Unfaithful (2002),Drama|Thriller,https://www.imdb.com/title/tt0250797/,https://www.themoviedb.org/movie/2251/,3.5
3827,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,https://www.imdb.com/title/tt0239234/,https://www.themoviedb.org/movie/2894/,4.0
3828,5372,Calamity Jane (1953),Musical|Western,https://www.imdb.com/title/tt0045591/,https://www.themoviedb.org/movie/14117/,3.5
3829,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,https://www.imdb.com/title/tt0050634/,https://www.themoviedb.org/movie/38360/,4.0
3830,5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,https://www.imdb.com/title/tt0038589/,https://www.themoviedb.org/movie/28907/,3.0
3831,5377,About a Boy (2002),Comedy|Drama|Romance,https://www.imdb.com/title/tt0276751/,https://www.themoviedb.org/movie/245/,3.715909090909091
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,https://www.imdb.com/title/tt0121765/,https://www.themoviedb.org/movie/1894/,3.157608695652174
3833,5379,"Believer, The (2001)",Drama,https://www.imdb.com/title/tt0247199/,https://www.themoviedb.org/movie/4012/,4.25
3834,5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0278500/,https://www.themoviedb.org/movie/9026/,3.85
3835,5382,Every Which Way But Loose (1978),Comedy,https://www.imdb.com/title/tt0077523/,https://www.themoviedb.org/movie/15417/,3.0
3836,5384,I Want to Live! (1958),Crime|Drama,https://www.imdb.com/title/tt0051758/,https://www.themoviedb.org/movie/28577/,3.0
3837,5385,"Last Waltz, The (1978)",Documentary,https://www.imdb.com/title/tt0077838/,https://www.themoviedb.org/movie/13963/,4.5
3838,5387,Enough (2002),Drama|Thriller,https://www.imdb.com/title/tt0278435/,https://www.themoviedb.org/movie/1957/,4.0
3839,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0278504/,https://www.themoviedb.org/movie/320/,3.303030303030303
3840,5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,https://www.imdb.com/title/tt0166813/,https://www.themoviedb.org/movie/9023/,3.5
3841,5390,CQ (2001),Drama,https://www.imdb.com/title/tt0254199/,https://www.themoviedb.org/movie/27834/,3.0
3842,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,https://www.imdb.com/title/tt0268690/,https://www.themoviedb.org/movie/17734/,4.0
3843,5397,Monkey Business (1952),Comedy|Sci-Fi,https://www.imdb.com/title/tt0044916/,https://www.themoviedb.org/movie/24008/,2.5
3844,5398,Requiem for a Heavyweight (1962),Drama,https://www.imdb.com/title/tt0056406/,https://www.themoviedb.org/movie/53229/,4.0
3845,5400,"Sum of All Fears, The (2002)",Drama|Thriller,https://www.imdb.com/title/tt0164184/,https://www.themoviedb.org/movie/4614/,2.9705882352941178
3846,5401,Undercover Brother (2002),Comedy,https://www.imdb.com/title/tt0279493/,https://www.themoviedb.org/movie/12277/,1.8333333333333333
3847,5404,84 Charing Cross Road (1987),Drama|Romance,https://www.imdb.com/title/tt0090570/,https://www.themoviedb.org/movie/15677/,4.5
3848,5409,Rapid Fire (1992),Action,https://www.imdb.com/title/tt0105219/,https://www.themoviedb.org/movie/13153/,3.75
3849,5410,Silent Running (1972),Drama|Sci-Fi,https://www.imdb.com/title/tt0067756/,https://www.themoviedb.org/movie/811/,2.375
3850,5414,Bad Company (2002),Action|Comedy|Crime,https://www.imdb.com/title/tt0280486/,https://www.themoviedb.org/movie/3132/,2.875
3851,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,https://www.imdb.com/title/tt0279778/,https://www.themoviedb.org/movie/9583/,3.125
3852,5416,Cherish (2002),Comedy|Drama|Thriller,https://www.imdb.com/title/tt0298798/,https://www.themoviedb.org/movie/18408/,5.0
3853,5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,https://www.imdb.com/title/tt0285441/,https://www.themoviedb.org/movie/13245/,3.8333333333333335
3854,5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,https://www.imdb.com/title/tt0258463/,https://www.themoviedb.org/movie/2501/,3.8169642857142856
3855,5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,https://www.imdb.com/title/tt0267913/,https://www.themoviedb.org/movie/9637/,2.8529411764705883
3856,5420,Windtalkers (2002),Action|Drama|War,https://www.imdb.com/title/tt0245562/,https://www.themoviedb.org/movie/12100/,2.875
3857,5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,https://www.imdb.com/title/tt0238924/,https://www.themoviedb.org/movie/16857/,3.5
3858,5422,"Emperor's New Clothes, The (2001)",Comedy,https://www.imdb.com/title/tt0282768/,https://www.themoviedb.org/movie/52258/,4.0
3859,5423,Gangster No. 1 (2000),Action|Crime|Thriller,https://www.imdb.com/title/tt0210065/,https://www.themoviedb.org/movie/10394/,3.0
3860,5424,Harvard Man (2001),Crime|Drama|Romance|Thriller,https://www.imdb.com/title/tt0242508/,https://www.themoviedb.org/movie/27451/,3.0
3861,5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War,https://www.imdb.com/title/tt0244479/,https://www.themoviedb.org/movie/15813/,4.25
3862,5427,Caveman (1981),Comedy,https://www.imdb.com/title/tt0082146/,https://www.themoviedb.org/movie/18905/,2.5
3863,5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,https://www.imdb.com/title/tt0087042/,https://www.themoviedb.org/movie/14774/,1.125
3864,5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0090021/,https://www.themoviedb.org/movie/17898/,2.6666666666666665
3865,5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,https://www.imdb.com/title/tt0040823/,https://www.themoviedb.org/movie/21635/,3.8
3866,5435,Hombre (1967),Western,https://www.imdb.com/title/tt0061770/,https://www.themoviedb.org/movie/27945/,3.0
3867,5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt0091472/,https://www.themoviedb.org/movie/30194/,3.0
3868,5438,Men at Work (1990),Action|Comedy,https://www.imdb.com/title/tt0100135/,https://www.themoviedb.org/movie/10169/,2.75
3869,5440,She Wore a Yellow Ribbon (1949),Western,https://www.imdb.com/title/tt0041866/,https://www.themoviedb.org/movie/13909/,3.0
3870,5442,V. I. Warshawski (1991),Action|Comedy|Crime,https://www.imdb.com/title/tt0103184/,https://www.themoviedb.org/movie/41805/,2.0
3871,5443,Juwanna Mann (2002),Comedy,https://www.imdb.com/title/tt0247444/,https://www.themoviedb.org/movie/35696/,1.5
3872,5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,https://www.imdb.com/title/tt0275847/,https://www.themoviedb.org/movie/11544/,3.810344827586207
3873,5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,https://www.imdb.com/title/tt0181689/,https://www.themoviedb.org/movie/180/,3.6375
3874,5446,Rabbit-Proof Fence (2002),Adventure|Drama,https://www.imdb.com/title/tt0252444/,https://www.themoviedb.org/movie/9555/,3.642857142857143
3875,5447,Sunshine State (2002),Drama,https://www.imdb.com/title/tt0286179/,https://www.themoviedb.org/movie/57022/,3.5
3876,5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,https://www.imdb.com/title/tt0314166/,https://www.themoviedb.org/movie/17710/,2.0
3877,5449,Mr. Deeds (2002),Comedy|Romance,https://www.imdb.com/title/tt0280590/,https://www.themoviedb.org/movie/2022/,2.909090909090909
3878,5450,Lovely & Amazing (2001),Comedy|Drama|Romance,https://www.imdb.com/title/tt0258273/,https://www.themoviedb.org/movie/50035/,3.2
3879,5451,Pumpkin (2002),Comedy|Drama|Romance,https://www.imdb.com/title/tt0265591/,https://www.themoviedb.org/movie/9719/,3.0
3880,5452,Look Who's Talking Now (1993),Children|Comedy|Romance,https://www.imdb.com/title/tt0107438/,https://www.themoviedb.org/movie/11982/,1.5833333333333333
3881,5454,Mo' Money (1992),Comedy|Romance,https://www.imdb.com/title/tt0104897/,https://www.themoviedb.org/movie/12251/,2.25
3882,5455,"Object of Beauty, The (1991)",Comedy|Drama,https://www.imdb.com/title/tt0102573/,https://www.themoviedb.org/movie/88818/,1.5
3883,5456,Wagons East (1994),Comedy|Western,https://www.imdb.com/title/tt0111653/,https://www.themoviedb.org/movie/30114/,2.0
3884,5458,Like Mike (2002),Children|Comedy|Fantasy,https://www.imdb.com/title/tt0308506/,https://www.themoviedb.org/movie/21972/,2.5
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,https://www.imdb.com/title/tt0120912/,https://www.themoviedb.org/movie/608/,2.959016393442623
3886,5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,https://www.imdb.com/title/tt0289408/,https://www.themoviedb.org/movie/59387/,3.6666666666666665
3887,5461,Me Without You (2001),Comedy|Drama,https://www.imdb.com/title/tt0263725/,https://www.themoviedb.org/movie/26290/,2.5
3888,5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,https://www.imdb.com/title/tt0305396/,https://www.themoviedb.org/movie/17043/,2.5
3889,5463,Reign of Fire (2002),Action|Adventure|Fantasy,https://www.imdb.com/title/tt0253556/,https://www.themoviedb.org/movie/6278/,2.7222222222222223
3890,5464,Road to Perdition (2002),Crime|Drama,https://www.imdb.com/title/tt0257044/,https://www.themoviedb.org/movie/4147/,3.520408163265306
3891,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,https://www.imdb.com/title/tt0297721/,https://www.themoviedb.org/movie/16664/,3.0
3892,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,https://www.imdb.com/title/tt0269499/,https://www.themoviedb.org/movie/14651/,4.0
3893,5468,20 Million Miles to Earth (1957),Sci-Fi,https://www.imdb.com/title/tt0050084/,https://www.themoviedb.org/movie/15096/,5.0
3894,5470,The Importance of Being Earnest (1952),Comedy|Romance,https://www.imdb.com/title/tt0044744/,https://www.themoviedb.org/movie/20324/,4.333333333333333
3895,5471,Perfect (1985),Drama|Romance,https://www.imdb.com/title/tt0089798/,https://www.themoviedb.org/movie/49370/,1.8333333333333333
3896,5472,1776 (1972),Children|Drama|Musical,https://www.imdb.com/title/tt0068156/,https://www.themoviedb.org/movie/14902/,3.5
3897,5475,Z (1969),Drama|Mystery|Thriller,https://www.imdb.com/title/tt0065234/,https://www.themoviedb.org/movie/2721/,3.8333333333333335
3898,5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,https://www.imdb.com/title/tt0220506/,https://www.themoviedb.org/movie/11442/,2.0
3899,5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,https://www.imdb.com/title/tt0254455/,https://www.themoviedb.org/movie/1364/,3.875
3900,5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,https://www.imdb.com/title/tt0271367/,https://www.themoviedb.org/movie/8869/,2.75
3901,5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,https://www.imdb.com/title/tt0267626/,https://www.themoviedb.org/movie/8665/,3.5
